Date,ID,Impressions,Clicks,Video_Starts,Video_Completions,Operating_System,Day_of_Week,Site,Site_Category
18/03/2021,289643,19,0,0,0,iOS,3,Site C,Tech
15/02/2021,975851,19,0,0,0,iOS,2,Site Z,Entertainment
03/03/2021,975851,19,0,0,0,iOS,7,Site Z,Entertainment
05/03/2021,198745,19,2,0,0,Other,2,Site A,News
10/02/2021,764812,19,0,0,0,Android,4,Site M,Sport
30/01/2021,439712,20,0,0,0,Other,1,Site AA,News
07/02/2021,439712,20,0,0,0,Other,1,Site AA,News
17/02/2021,439712,20,0,0,0,Other,4,Site A,News
19/02/2021,439712,20,0,0,0,Other,6,Site A,News
05/03/2021,439712,20,0,0,0,Android,2,Site A,News
18/03/2021,439712,20,0,0,0,Other,3,Site A,News
02/02/2021,2384651,20,0,0,0,Other,3,Site R,News
08/02/2021,2384651,20,0,0,0,Other,2,Site R,News
15/02/2021,2384651,20,0,0,0,Android,2,Site K,Lifestyle
15/02/2021,2384651,20,0,0,0,Other,2,Site R,News
23/02/2021,2384651,20,0,0,0,Other,3,Site V,News
26/02/2021,2384651,20,0,0,0,Android,6,Site L,Lifestyle
27/02/2021,2384651,20,0,0,0,Other,7,Site R,News
03/02/2021,1946835,20,0,0,0,Other,4,Site F,Lifestyle
05/02/2021,1946835,20,0,0,0,Other,6,Site F,Lifestyle
01/03/2021,1946835,20,0,0,0,Android,5,Site AD,Sport
04/03/2021,1946835,20,0,0,0,Android,1,Site K,Lifestyle
04/03/2021,1946835,20,0,0,0,Android,1,Site M,Sport
12/02/2021,7824651,20,0,0,0,Other,6,Site R,News
22/02/2021,7824651,20,0,0,0,Android,2,Site K,Lifestyle
24/02/2021,7824651,20,0,0,0,iOS,4,Site AD,Sport
01/03/2021,7824651,20,0,0,0,Android,5,Site AD,Sport
03/03/2021,7824651,20,0,0,0,iOS,7,Site AD,Sport
06/03/2021,7824651,20,0,0,0,Android,3,Site M,Sport
18/03/2021,4986351,20,0,0,0,Android,3,Site R,News
02/02/2021,3491664,20,0,0,0,Other,3,Site R,News
19/02/2021,3491664,20,0,0,0,Other,6,Site R,News
19/02/2021,954221,20,0,0,0,Other,6,Site R,News
21/02/2021,954221,20,0,0,0,Other,1,Site R,News
27/01/2021,3978488,20,0,5,3,Android,5,Site T,Lifestyle
10/02/2021,3978488,20,0,5,4,iOS,4,Site T,Lifestyle
10/02/2021,3978488,20,0,2,0,Other,4,Site V,News
12/02/2021,3978488,20,0,1,2,Android,6,Site X,Lifestyle
14/02/2021,3978488,20,0,0,0,Other,1,Site V,News
15/02/2021,3978488,20,0,2,0,Other,2,Site A,News
15/02/2021,3978488,20,0,3,2,Android,2,Site T,Lifestyle
15/02/2021,3978488,20,0,2,0,Other,2,Site V,News
21/02/2021,3978488,20,0,3,0,Android,1,Site T,Lifestyle
22/02/2021,3978488,20,0,1,2,iOS,2,Site X,Lifestyle
25/02/2021,3978488,20,0,3,3,Android,5,Site T,Lifestyle
25/02/2021,3978488,20,0,6,3,iOS,5,Site T,Lifestyle
27/02/2021,3978488,20,0,1,2,iOS,7,Site T,Lifestyle
28/02/2021,3978488,20,0,4,2,Android,1,Site T,Lifestyle
01/03/2021,3978488,20,0,3,3,Android,5,Site Z,Entertainment
02/03/2021,3978488,20,0,2,0,Other,6,Site A,News
02/03/2021,3978488,20,0,3,2,iOS,6,Site Z,Entertainment
06/03/2021,3978488,20,0,2,0,Android,3,Site X,Lifestyle
01/02/2021,7651385,20,0,0,0,Other,2,Site Y,Sport
03/02/2021,7651385,20,0,0,0,Other,4,Site R,News
05/02/2021,7651385,20,0,0,0,iOS,6,Site Y,Sport
06/02/2021,7651385,20,0,0,0,Other,7,Site V,News
07/02/2021,7651385,20,0,0,0,Other,1,Site V,News
13/02/2021,7651385,20,0,0,0,Android,7,Site Y,Sport
25/02/2021,7651385,20,0,0,0,iOS,5,Site Y,Sport
25/02/2021,234146,20,0,0,0,iOS,5,Site Y,Sport
02/02/2021,464314,20,0,0,0,Other,3,Site R,News
28/02/2021,464314,20,0,0,0,iOS,1,Site H,Tech
16/02/2021,7854651,20,0,0,0,Other,3,Site R,News
16/02/2021,7854651,20,0,0,0,Other,3,Site V,News
22/02/2021,7854651,20,0,0,0,Android,2,Site K,Lifestyle
27/01/2021,316439,20,0,0,0,Other,5,Site R,News
13/02/2021,316439,20,0,2,0,Other,7,Site V,News
15/02/2021,316439,20,0,2,0,Android,2,Site X,Lifestyle
16/02/2021,316439,20,0,1,2,Android,3,Site T,Lifestyle
17/02/2021,316439,20,0,1,2,Android,4,Site Z,Entertainment
18/02/2021,316439,20,0,2,2,Android,5,Site Z,Entertainment
19/02/2021,316439,20,0,3,1,iOS,6,Site T,Lifestyle
19/02/2021,316439,20,0,0,0,Android,6,Site Z,Entertainment
20/02/2021,316439,20,0,6,4,iOS,7,Site T,Lifestyle
21/02/2021,316439,20,0,2,0,Android,1,Site AD,Sport
21/02/2021,316439,20,0,2,0,Android,4,Site M,Sport
22/02/2021,316439,20,2,3,2,Android,2,Site X,Lifestyle
26/02/2021,316439,20,0,4,2,iOS,6,Site T,Lifestyle
01/03/2021,316439,20,0,1,2,iOS,5,Site W,Lifestyle
04/03/2021,316439,20,0,4,2,Android,1,Site M,Sport
05/03/2021,316439,20,0,2,0,iOS,2,Site AD,Sport
02/02/2021,272854,20,0,0,0,Other,3,Site R,News
05/02/2021,272854,20,0,0,0,Android,6,Site V,News
15/02/2021,272854,20,0,0,0,Other,2,Site R,News
16/02/2021,272854,20,0,0,0,Other,3,Site R,News
23/02/2021,272854,20,0,0,0,Other,3,Site R,News
25/02/2021,272854,20,0,0,0,Android,5,Site H,Tech
04/03/2021,272854,20,0,0,0,Android,1,Site AE,Lifestyle
30/01/2021,452121,20,0,1,0,Other,1,Site U,Lifestyle
30/01/2021,452121,20,0,0,0,Android,1,Site AB,Sport
07/02/2021,452121,20,0,3,1,Android,1,Site D,Sport
07/02/2021,452121,20,0,0,0,Android,1,Site AB,Sport
14/02/2021,452121,20,0,2,0,Other,1,Site Y,Sport
20/02/2021,452121,20,0,2,2,Other,7,Site Y,Sport
21/02/2021,452121,20,2,7,1,iOS,1,Site Y,Sport
21/02/2021,452121,20,0,2,0,Other,1,Site Y,Sport
27/02/2021,452121,20,0,6,4,iOS,7,Site Y,Sport
28/02/2021,452121,20,0,6,1,iOS,1,Site Y,Sport
27/01/2021,156895,20,0,2,0,Android,5,Site AD,Sport
30/01/2021,156895,20,0,1,2,Android,1,Site T,Lifestyle
09/02/2021,156895,20,0,2,2,Other,3,Site V,News
11/02/2021,156895,20,0,5,1,iOS,5,Site T,Lifestyle
14/02/2021,156895,20,0,0,0,Other,1,Site V,News
18/02/2021,156895,20,0,4,3,iOS,5,Site T,Lifestyle
21/02/2021,156895,20,0,5,1,Android,4,Site T,Lifestyle
24/02/2021,156895,20,0,3,3,iOS,4,Site T,Lifestyle
24/02/2021,156895,20,2,2,0,Other,4,Site X,Lifestyle
27/02/2021,156895,20,0,3,2,Android,7,Site Z,Entertainment
02/03/2021,156895,20,0,2,0,Android,6,Site Z,Entertainment
03/03/2021,156895,20,0,1,2,iOS,7,Site AD,Sport
05/03/2021,156895,20,0,5,1,iOS,2,Site Z,Entertainment
03/02/2021,4694314,20,0,0,0,iOS,4,Site S,Entertainment
10/02/2021,4694314,20,0,0,0,Android,4,Site T,Lifestyle
16/02/2021,4694314,20,0,0,0,Android,3,Site T,Lifestyle
16/02/2021,4694314,20,0,0,0,iOS,3,Site T,Lifestyle
19/02/2021,4694314,20,0,0,0,Android,6,Site T,Lifestyle
21/02/2021,4694314,20,0,0,0,iOS,1,Site S,Entertainment
21/02/2021,4694314,20,0,0,0,iOS,1,Site T,Lifestyle
02/03/2021,4694314,20,0,0,0,Android,6,Site S,Entertainment
03/03/2021,4694314,20,0,0,0,iOS,7,Site T,Lifestyle
06/03/2021,4694314,20,0,0,0,Android,3,Site X,Lifestyle
06/02/2021,1462431,20,0,0,0,Android,7,Site V,News
15/02/2021,1462431,20,0,0,0,Other,2,Site R,News
23/02/2021,1462431,20,0,0,0,Other,3,Site V,News
27/01/2021,487612,20,0,3,3,Android,5,Site T,Lifestyle
01/02/2021,487612,20,0,0,0,iOS,2,Site P,News
02/02/2021,487612,20,0,0,0,iOS,3,Site P,News
04/02/2021,487612,20,0,0,0,iOS,5,Site P,News
05/02/2021,487612,20,0,0,0,iOS,6,Site P,News
06/02/2021,487612,20,0,0,0,iOS,7,Site P,News
08/02/2021,487612,20,0,0,0,iOS,2,Site P,News
14/02/2021,487612,20,0,1,2,Other,1,Site V,News
16/02/2021,487612,20,0,5,2,Other,3,Site P,News
18/02/2021,487612,20,0,5,4,Android,5,Site T,Lifestyle
20/02/2021,487612,20,0,5,5,Android,7,Site T,Lifestyle
26/02/2021,487612,20,0,0,0,iOS,6,Site P,News
27/02/2021,487612,20,0,0,0,Other,7,Site V,News
28/02/2021,487612,20,0,0,0,iOS,1,Site P,News
28/02/2021,487612,20,0,0,0,Other,1,Site V,News
03/03/2021,487612,20,0,5,1,iOS,7,Site T,Lifestyle
15/02/2021,2525984,20,0,0,0,Android,2,Site F,Lifestyle
08/02/2021,9848613,20,0,0,0,Android,2,Site L,Lifestyle
09/02/2021,9848613,20,0,0,0,Android,3,Site F,Lifestyle
16/02/2021,9848613,20,0,0,0,Android,3,Site F,Lifestyle
16/02/2021,9848613,20,0,0,0,iOS,3,Site L,Lifestyle
19/02/2021,9848613,20,0,0,0,Android,6,Site F,Lifestyle
21/02/2021,9848613,20,0,0,0,Android,1,Site F,Lifestyle
27/02/2021,9848613,20,0,0,0,Android,7,Site K,Lifestyle
27/02/2021,9848613,20,0,0,0,iOS,7,Site L,Lifestyle
01/03/2021,9848613,20,0,0,0,Android,5,Site L,Lifestyle
18/03/2021,9848613,20,0,0,0,iOS,3,Site L,Lifestyle
21/02/2021,6498325,20,0,0,0,iOS,4,Site T,Lifestyle
18/03/2021,6498325,20,0,0,0,iOS,3,Site T,Lifestyle
01/02/2021,176325,20,0,3,2,Android,2,Site T,Lifestyle
03/02/2021,176325,20,0,1,2,Android,4,Site AD,Sport
05/02/2021,176325,20,0,0,0,Android,6,Site AD,Sport
26/02/2021,176325,20,0,7,1,Android,6,Site Z,Entertainment
05/03/2021,176325,20,0,1,2,Android,2,Site W,Lifestyle
05/03/2021,176325,20,0,3,2,Android,2,Site AD,Sport
01/02/2021,4746163,20,0,0,0,Other,2,Site V,News
03/02/2021,4746163,20,0,0,0,Other,4,Site R,News
04/02/2021,4746163,20,0,0,0,Other,5,Site V,News
06/02/2021,4746163,20,0,0,0,Other,7,Site K,Lifestyle
06/02/2021,4746163,20,0,0,0,Android,7,Site AD,Sport
15/02/2021,4746163,20,0,0,0,Other,2,Site R,News
23/02/2021,4746163,20,0,0,0,iOS,3,Site V,News
10/02/2021,783622,20,0,0,0,Other,4,Site V,News
15/02/2021,783622,20,0,0,0,Other,2,Site R,News
16/02/2021,313617,20,0,0,0,Android,3,Site T,Lifestyle
22/02/2021,313617,20,0,0,0,iOS,2,Site T,Lifestyle
05/03/2021,313617,20,0,0,0,Android,2,Site Z,Entertainment
15/02/2021,8563142,20,0,0,0,Other,2,Site I,Tech
05/02/2021,3167424,20,0,0,0,Android,6,Site AE,Lifestyle
07/02/2021,3167424,20,0,0,0,Other,1,Site V,News
12/02/2021,3167424,20,0,0,0,Android,6,Site Y,Sport
19/02/2021,3167424,20,0,0,0,Other,6,Site Y,Sport
21/02/2021,3167424,20,0,0,0,Other,4,Site Q,Sport
23/02/2021,3167424,20,0,0,0,iOS,3,Site Y,Sport
24/02/2021,3167424,20,0,0,0,iOS,4,Site Y,Sport
26/02/2021,3167424,20,0,0,0,Other,6,Site AE,Lifestyle
04/03/2021,3167424,20,0,0,0,Android,1,Site AE,Lifestyle
21/02/2021,752451,20,0,0,0,iOS,4,Site C,Tech
18/03/2021,752451,20,0,0,0,iOS,3,Site R,News
09/02/2021,126941,20,2,0,0,Other,3,Site V,News
10/02/2021,126941,20,0,0,0,Other,4,Site V,News
11/02/2021,126941,20,0,0,0,Other,5,Site R,News
15/02/2021,126941,20,0,0,0,Other,2,Site R,News
22/02/2021,126941,20,0,0,0,Other,2,Site R,News
25/02/2021,126941,20,0,0,0,Android,5,Site L,Lifestyle
06/03/2021,126941,20,0,0,0,Android,3,Site F,Lifestyle
15/02/2021,989624,20,0,0,0,Other,2,Site R,News
30/01/2021,315641,20,0,3,0,Android,1,Site T,Lifestyle
03/02/2021,315641,20,0,3,2,Android,4,Site AD,Sport
05/02/2021,315641,20,0,8,5,iOS,6,Site T,Lifestyle
05/02/2021,315641,20,0,2,2,Android,6,Site AD,Sport
06/02/2021,315641,20,0,4,1,Android,7,Site T,Lifestyle
07/02/2021,315641,20,0,2,0,Android,1,Site X,Lifestyle
07/02/2021,315641,20,0,0,0,Android,1,Site AD,Sport
10/02/2021,315641,20,0,2,0,Android,4,Site AD,Sport
12/02/2021,315641,20,0,0,0,Android,6,Site X,Lifestyle
13/02/2021,315641,20,0,0,0,Android,7,Site AD,Sport
14/02/2021,315641,20,0,0,0,Other,1,Site V,News
16/02/2021,315641,20,0,1,0,Android,3,Site M,Sport
17/02/2021,315641,20,0,0,0,Other,4,Site V,News
17/02/2021,315641,20,0,0,0,Android,4,Site Z,Entertainment
19/02/2021,315641,20,0,5,1,Android,6,Site T,Lifestyle
19/02/2021,315641,20,0,3,1,iOS,6,Site T,Lifestyle
28/02/2021,315641,20,0,2,0,Android,1,Site Z,Entertainment
04/03/2021,315641,20,0,2,0,iOS,1,Site AD,Sport
06/03/2021,315641,20,0,1,2,Android,3,Site M,Sport
05/02/2021,5845872,20,0,0,0,Other,6,Site R,News
11/02/2021,5845872,20,0,0,0,Other,5,Site R,News
13/02/2021,5845872,20,0,0,0,Other,7,Site V,News
18/03/2021,5845872,20,0,0,0,iOS,3,Site R,News
01/02/2021,394168,20,0,0,0,Android,2,Site K,Lifestyle
09/02/2021,394168,20,0,0,0,Other,3,Site R,News
11/02/2021,394168,20,0,0,0,Other,5,Site V,News
15/02/2021,394168,20,0,0,0,Android,2,Site F,Lifestyle
15/02/2021,394168,20,0,0,0,Other,2,Site R,News
15/02/2021,394168,20,0,0,0,Android,2,Site F,Lifestyle
15/02/2021,394168,20,0,0,0,Android,2,Site K,Lifestyle
16/02/2021,394168,20,0,0,0,iOS,3,Site L,Lifestyle
20/02/2021,394168,20,0,0,0,Android,7,Site F,Lifestyle
18/03/2021,394168,20,0,0,0,iOS,3,Site R,News
25/02/2021,185649,20,0,0,0,iOS,5,Site Z,Entertainment
02/03/2021,185649,20,0,0,0,iOS,6,Site T,Lifestyle
04/03/2021,185649,20,0,0,0,Android,1,Site Z,Entertainment
30/01/2021,514598,20,0,0,0,iOS,1,Site X,Lifestyle
01/02/2021,514598,20,0,0,0,Android,2,Site E,Tech
08/02/2021,514598,20,0,0,0,Android,2,Site T,Lifestyle
11/02/2021,514598,20,0,0,0,Android,5,Site E,Tech
17/02/2021,514598,20,0,0,0,Android,4,Site X,Lifestyle
19/02/2021,514598,20,0,0,0,iOS,6,Site T,Lifestyle
26/02/2021,514598,20,0,0,0,Android,6,Site E,Tech
01/03/2021,514598,20,0,0,0,iOS,5,Site T,Lifestyle
02/03/2021,514598,20,0,0,0,iOS,6,Site T,Lifestyle
06/03/2021,514598,20,0,0,0,Android,3,Site E,Tech
03/02/2021,114236,20,0,0,0,Android,4,Site AD,Sport
11/02/2021,114236,20,0,0,0,Android,5,Site AD,Sport
22/02/2021,114236,20,0,0,0,iOS,2,Site AD,Sport
24/02/2021,114236,20,0,0,0,Android,4,Site K,Lifestyle
25/02/2021,114236,20,0,0,0,Android,5,Site K,Lifestyle
04/03/2021,114236,20,0,0,0,iOS,1,Site W,Lifestyle
05/03/2021,114236,20,0,0,0,Android,2,Site AD,Sport
07/02/2021,142236,20,0,4,1,iOS,1,Site T,Lifestyle
07/02/2021,142236,20,0,2,0,Android,1,Site AD,Sport
10/02/2021,142236,20,0,6,6,Android,4,Site T,Lifestyle
10/02/2021,142236,20,0,2,0,Other,4,Site V,News
12/02/2021,142236,20,0,2,2,Android,6,Site X,Lifestyle
14/02/2021,142236,20,0,4,4,Android,1,Site T,Lifestyle
15/02/2021,142236,20,0,4,2,iOS,2,Site Z,Entertainment
21/02/2021,142236,20,0,0,0,Android,4,Site X,Lifestyle
21/02/2021,142236,20,0,1,2,Android,4,Site AD,Sport
01/03/2021,142236,20,0,2,2,Android,5,Site M,Sport
01/03/2021,142236,20,0,1,2,Android,5,Site Z,Entertainment
02/02/2021,896641,20,0,0,0,Other,3,Site V,News
07/02/2021,896641,20,0,0,0,Other,1,Site R,News
15/02/2021,896641,20,0,0,0,iOS,2,Site H,Tech
21/02/2021,896641,20,0,0,0,Android,4,Site H,Tech
27/02/2021,896641,20,0,0,0,iOS,7,Site H,Tech
01/03/2021,896641,20,0,0,0,Android,5,Site AE,Lifestyle
02/03/2021,896641,20,0,0,0,iOS,6,Site H,Tech
08/02/2021,316427,20,0,0,0,Android,2,Site X,Lifestyle
15/02/2021,316427,20,0,0,0,iOS,2,Site T,Lifestyle
16/02/2021,316427,20,0,0,0,iOS,3,Site S,Entertainment
18/02/2021,316427,20,0,0,0,iOS,5,Site S,Entertainment
21/02/2021,316427,20,0,0,0,iOS,1,Site S,Entertainment
02/03/2021,316427,20,0,0,0,Android,6,Site T,Lifestyle
04/03/2021,316427,20,0,0,0,iOS,1,Site T,Lifestyle
06/03/2021,316427,20,0,0,0,Other,3,Site Z,Entertainment
16/02/2021,796486,20,0,0,0,Other,3,Site R,News
30/01/2021,521254,20,0,0,0,Android,1,Site T,Lifestyle
03/02/2021,521254,20,0,0,0,iOS,4,Site E,Tech
06/02/2021,521254,20,0,0,0,Other,7,Site AC,Tech
19/02/2021,521254,20,0,0,0,Android,6,Site T,Lifestyle
20/02/2021,521254,20,0,0,0,Android,7,Site E,Tech
21/02/2021,521254,20,0,0,0,iOS,1,Site T,Lifestyle
21/02/2021,521254,20,0,0,0,iOS,4,Site E,Tech
22/02/2021,521254,20,0,0,0,Android,2,Site E,Tech
26/02/2021,521254,20,0,0,0,Other,6,Site I,Tech
01/03/2021,521254,20,0,0,0,iOS,5,Site E,Tech
01/03/2021,521254,20,0,0,0,Android,5,Site T,Lifestyle
02/03/2021,521254,20,0,0,0,iOS,6,Site E,Tech
06/03/2021,521254,20,0,0,0,Android,3,Site T,Lifestyle
02/02/2021,372212,20,0,0,0,Other,3,Site F,Lifestyle
02/02/2021,372212,20,0,0,0,Other,3,Site V,News
13/02/2021,372212,20,0,0,0,Android,7,Site AD,Sport
22/02/2021,372212,20,0,0,0,iOS,2,Site W,Lifestyle
28/02/2021,372212,20,0,0,0,Other,1,Site R,News
02/03/2021,372212,20,0,0,0,Android,6,Site W,Lifestyle
03/02/2021,391412,20,0,0,0,Other,4,Site N,Sport
04/02/2021,391412,20,0,0,0,Other,5,Site V,News
05/02/2021,391412,20,0,0,0,Android,6,Site AE,Lifestyle
08/02/2021,391412,20,0,0,0,Other,2,Site Q,Sport
13/02/2021,391412,20,0,0,0,iOS,7,Site Y,Sport
20/02/2021,391412,20,0,0,0,iOS,7,Site Y,Sport
21/02/2021,391412,20,0,0,0,Other,1,Site Y,Sport
21/02/2021,391412,20,0,0,0,Other,4,Site AE,Lifestyle
24/02/2021,391412,20,0,0,0,iOS,4,Site Y,Sport
01/03/2021,7877451,20,0,0,0,Android,5,Site X,Lifestyle
06/03/2021,7877451,20,0,0,0,Android,3,Site T,Lifestyle
06/03/2021,7877451,20,0,0,0,iOS,3,Site T,Lifestyle
29/01/2021,851264,20,0,6,6,iOS,7,Site N,Sport
04/02/2021,851264,20,0,1,2,Android,5,Site D,Sport
06/02/2021,851264,20,0,5,2,iOS,7,Site D,Sport
08/02/2021,851264,20,0,6,6,Android,2,Site N,Sport
18/02/2021,851264,20,0,2,0,Other,5,Site Y,Sport
23/02/2021,851264,20,0,6,1,iOS,3,Site Y,Sport
24/02/2021,851264,20,0,1,0,iOS,4,Site Y,Sport
28/02/2021,851264,20,0,2,2,iOS,1,Site Y,Sport
02/03/2021,851264,20,0,6,6,Android,6,Site H,Tech
02/03/2021,851264,20,0,5,5,Android,6,Site AE,Lifestyle
02/03/2021,851264,20,0,6,6,iOS,6,Site AE,Lifestyle
21/02/2021,64598,20,0,0,0,iOS,1,Site T,Lifestyle
08/02/2021,148315,20,0,0,0,Other,2,Site V,News
09/02/2021,148315,20,0,0,0,iOS,3,Site Y,Sport
17/02/2021,148315,20,0,0,0,iOS,4,Site Y,Sport
08/02/2021,76859,20,0,0,0,Other,2,Site P,News
08/02/2021,76859,20,0,0,0,Android,2,Site X,Lifestyle
21/02/2021,76859,20,0,0,0,iOS,1,Site S,Entertainment
15/02/2021,362695,20,0,0,0,iOS,2,Site L,Lifestyle
09/02/2021,758213,20,0,0,0,Android,3,Site M,Sport
15/02/2021,758213,20,0,0,0,Android,2,Site K,Lifestyle
15/02/2021,1846521,20,0,0,0,Android,2,Site F,Lifestyle
17/02/2021,1846521,20,0,0,0,Android,4,Site F,Lifestyle
17/02/2021,1846521,20,0,0,0,iOS,4,Site L,Lifestyle
19/02/2021,1846521,20,0,0,0,Android,6,Site F,Lifestyle
21/02/2021,1846521,20,0,0,0,Android,4,Site F,Lifestyle
22/02/2021,1846521,20,0,0,0,iOS,2,Site F,Lifestyle
25/02/2021,1846521,20,2,0,0,iOS,5,Site L,Lifestyle
28/02/2021,1846521,20,0,0,0,iOS,1,Site L,Lifestyle
18/03/2021,1846521,20,0,0,0,Android,3,Site K,Lifestyle
18/03/2021,1846521,20,0,0,0,Android,3,Site R,News
24/02/2021,642135,20,0,0,0,Android,4,Site K,Lifestyle
25/02/2021,642135,20,0,0,0,Android,5,Site K,Lifestyle
03/03/2021,642135,20,0,0,0,iOS,7,Site W,Lifestyle
09/02/2021,312498,20,0,3,1,Android,3,Site T,Lifestyle
10/02/2021,312498,20,0,4,1,iOS,4,Site T,Lifestyle
13/02/2021,312498,20,0,2,0,Other,7,Site A,News
15/02/2021,312498,20,0,6,1,iOS,2,Site T,Lifestyle
16/02/2021,312498,20,0,2,0,Other,3,Site O,Entertainment
17/02/2021,312498,20,0,2,0,Other,4,Site O,Entertainment
20/02/2021,312498,20,0,1,0,Other,7,Site A,News
20/02/2021,312498,20,0,7,5,iOS,7,Site T,Lifestyle
01/03/2021,312498,20,0,3,1,Android,5,Site Z,Entertainment
30/01/2021,789421,20,0,0,0,iOS,1,Site L,Lifestyle
04/02/2021,789421,20,0,0,0,iOS,5,Site K,Lifestyle
08/02/2021,789421,20,0,0,0,Other,2,Site R,News
14/02/2021,789421,20,0,0,0,Android,1,Site F,Lifestyle
21/02/2021,789421,20,0,0,0,Android,1,Site F,Lifestyle
22/02/2021,789421,20,0,0,0,Android,2,Site F,Lifestyle
22/02/2021,789421,20,0,0,0,iOS,2,Site L,Lifestyle
27/02/2021,789421,20,0,0,0,Other,7,Site R,News
01/03/2021,789421,20,0,0,0,Android,5,Site K,Lifestyle
04/03/2021,789421,20,0,0,0,Android,1,Site K,Lifestyle
04/03/2021,789421,20,0,0,0,iOS,1,Site L,Lifestyle
18/03/2021,789421,20,0,0,0,Android,3,Site R,News
03/02/2021,84162,20,0,0,0,Other,4,Site A,News
04/02/2021,84162,20,0,0,0,Other,5,Site A,News
05/02/2021,84162,20,0,0,0,Other,6,Site AA,News
08/02/2021,84162,20,0,0,0,Other,2,Site A,News
08/02/2021,84162,20,0,0,0,Other,2,Site AA,News
09/02/2021,84162,20,0,0,0,Other,3,Site R,News
10/02/2021,84162,20,0,0,0,Other,4,Site A,News
15/02/2021,84162,20,0,0,0,Other,2,Site A,News
16/02/2021,84162,20,0,0,0,iOS,3,Site A,News
21/02/2021,84162,20,0,0,0,iOS,1,Site A,News
22/02/2021,84162,20,0,0,0,iOS,2,Site A,News
26/02/2021,84162,20,0,0,0,Other,6,Site AA,News
02/03/2021,84162,20,0,0,0,iOS,6,Site A,News
02/03/2021,84162,20,0,0,0,Other,6,Site AA,News
06/03/2021,84162,20,0,0,0,Other,3,Site A,News
01/02/2021,572146,20,0,0,0,iOS,2,Site AD,Sport
05/02/2021,572146,20,0,0,0,Other,6,Site R,News
06/02/2021,572146,20,0,0,0,Android,7,Site AD,Sport
09/02/2021,572146,20,0,0,0,Other,3,Site R,News
13/02/2021,572146,20,0,0,0,Android,7,Site AD,Sport
21/02/2021,572146,20,0,0,0,iOS,1,Site V,News
09/02/2021,978764,20,2,0,0,Android,3,Site L,Lifestyle
19/02/2021,978764,20,0,0,0,Android,6,Site F,Lifestyle
19/02/2021,978764,20,0,0,0,Other,6,Site R,News
23/02/2021,978764,20,0,0,0,Android,3,Site L,Lifestyle
24/02/2021,978764,20,0,0,0,Android,4,Site K,Lifestyle
25/02/2021,978764,20,0,0,0,Android,5,Site K,Lifestyle
26/02/2021,978764,20,0,0,0,Android,6,Site L,Lifestyle
27/02/2021,978764,20,0,0,0,Other,7,Site R,News
01/03/2021,978764,20,0,0,0,Android,5,Site K,Lifestyle
03/02/2021,942165,20,0,0,0,Other,4,Site V,News
05/02/2021,942165,20,0,0,0,Android,6,Site H,Tech
07/02/2021,942165,20,0,0,0,Android,1,Site H,Tech
03/03/2021,942165,20,0,0,0,iOS,7,Site H,Tech
18/03/2021,942165,20,0,0,0,Android,3,Site R,News
19/02/2021,289643,20,0,0,0,Other,6,Site I,Tech
21/02/2021,289643,20,0,0,0,iOS,4,Site C,Tech
25/02/2021,289643,20,0,0,0,Other,5,Site E,Tech
06/03/2021,289643,20,0,0,0,iOS,3,Site C,Tech
30/01/2021,4431721,20,0,0,0,Other,1,Site C,Tech
21/02/2021,4431721,20,0,0,0,Other,1,Site I,Tech
22/02/2021,4431721,20,0,0,0,Other,2,Site I,Tech
24/02/2021,4431721,20,0,0,0,iOS,4,Site C,Tech
03/02/2021,198745,20,0,0,0,Other,4,Site V,News
18/02/2021,198745,20,0,0,0,Other,5,Site A,News
21/02/2021,198745,20,0,0,0,Other,4,Site A,News
22/02/2021,198745,20,0,0,0,iOS,2,Site V,News
24/02/2021,198745,20,0,0,0,Other,4,Site A,News
25/02/2021,198745,20,0,0,0,Other,5,Site AA,News
27/02/2021,198745,20,0,0,0,Other,7,Site AA,News
18/03/2021,3163298,20,0,0,0,iOS,3,Site R,News
16/02/2021,439712,21,0,0,0,Other,3,Site A,News
30/01/2021,2384651,21,2,0,0,iOS,1,Site F,Lifestyle
03/02/2021,2384651,21,0,0,0,iOS,4,Site K,Lifestyle
11/02/2021,2384651,21,0,0,0,iOS,5,Site K,Lifestyle
22/02/2021,2384651,21,0,0,0,Android,2,Site K,Lifestyle
27/02/2021,2384651,21,0,0,0,Android,7,Site F,Lifestyle
28/02/2021,2384651,21,0,0,0,Android,1,Site F,Lifestyle
28/02/2021,2384651,21,0,0,0,Other,1,Site R,News
18/03/2021,2384651,21,0,0,0,Android,3,Site K,Lifestyle
18/03/2021,2384651,21,0,0,0,iOS,3,Site R,News
03/02/2021,1946835,21,0,0,0,Other,4,Site R,News
20/02/2021,1946835,21,0,0,0,Android,7,Site AD,Sport
21/02/2021,1946835,21,0,0,0,Android,1,Site AD,Sport
01/03/2021,1946835,21,0,0,0,Android,5,Site M,Sport
03/03/2021,1946835,21,0,0,0,Android,7,Site M,Sport
04/03/2021,1946835,21,0,0,0,iOS,1,Site W,Lifestyle
06/03/2021,1946835,21,0,0,0,Android,3,Site M,Sport
04/02/2021,7824651,21,0,0,0,Android,5,Site AD,Sport
05/02/2021,7824651,21,0,0,0,Other,6,Site L,Lifestyle
16/02/2021,7824651,21,0,0,0,Android,3,Site AD,Sport
21/02/2021,7824651,21,0,0,0,Android,4,Site F,Lifestyle
